RED;Chapter;Article;Part;ShortN;LIMP;IMPMAX;IMPMIN;DISBATMAX;DISBATMIN;RESTOLMAX;RESTOLMIN;ARMAX;ARMIN;LIMMAX;LIMMIN;CORWMAX;CORWMIN;CIVMAX;CIVMIN;DEPRMAX;DEPRMIN;FINEMAX;FINEMIN;CONF;DEPRDOP;DEPRDOPMAX;DEPRDOPMIN;FINEDOP;FINEDOPMAX;FINEDOPMIN;GRADEMAN;GRADEAUTO
2021;XI;2861;4;art. 286-1 p. 4;;12;7;;;;;;;;;;;;;;;;;;2;10;7;;;;4;
2021;XI;2870;1;art. 287 p. 1;;5;1;;;5;1;;;;;2;0,5;;;3;1;3000;1000;;1;3;1;;;;2;
2021;XI;2880;1;art. 288 p. 1;;5;1;;;5;1;;;;;2;0,5;;;;;3000;2000;;;;;;;;2;
2021;XI;2890;1;art. 289 p. 1;;5;3;;;5;3;;;;;;;;;;;;;;;;;;;;2;
2021;XI;2890;2;art. 289 p. 2;;8;5;;;;;;;;;;;;;;;;;1;;;;;;;3;
2021;XI;2890;3;art. 289 p. 3;;12;8;;;;;;;;;;;;;;;;;1;;;;;;;4;
2021;XI;2900;1;art. 290 p. 1;;;;;;3;1;;;;;2;0,5;;;;;250;150;;;;;;;;1;
2021;XI;2910;1;art. 291 p. 1;;5;1;;;5;1;;;;;2;0,5;;;;;5000;2000;;;;;;;;2;
2021;XI;2920;1;art. 292 p. 1;;5;1;;;5;1;;;;;2;0,5;;;;;5000;1000;;;;;;;;2;
2021;XI;2920;2;art. 292 p. 2;;8;3;;;5;1;;;;;;;;;;;;;;;;;;;;3;
2021;XI;2920;3;art. 292 p. 3;;12;5;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XII;2930;1;art. 293 p. 1;;;;;;;;6;1;;;;;;;;;3000;1000;;;;;;;;1;
2021;XII;2940;1;art. 294 p. 1;;8;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XII;2940;2;art. 294 p. 2;;15;8;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XII;2950;1;art. 295 p. 1;;;;;;3;1;6;1;;;;;;;;;50;30;;;;;;;;1;
2021;XII;2960;1;art. 296 p. 1;;;;;;5;1;6;1;;;;;;;;;2000;1000;;;;;;;;1;
2021;XII;2960;2;art. 296 p. 2;;4;1;;;5;1;;;;;;;;;;;;;;;;;;;;2;
2021;XII;2960;3;art. 296 p. 3;;5;2;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XII;2960;4;art. 296 p. 4;;7;3;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XII;2970;1;art. 297 p. 1;;3;1;;;3;1;6;1;;;;;;;;;4000;1000;;;;;;;;2;
2021;XII;2970;2;art. 297 p. 2;;5;3;;;5;3;;;;;;;;;;;;;;;;;;;;2;
2021;XII;2970;3;art. 297 p. 3;;7;4;;;5;4;;;;;;;;;;;;;;;;;;;;3;
2021;XII;2970;4;art. 297 p. 4;;12;7;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XII;2980;1;art. 298 p. 1;;;;;;2;1;;;;;;;;;;;3000;1000;;1;3;1;;;;1;
2021;XII;2980;2;art. 298 p. 2;;3;1;;;3;1;;;;;;;;;;;5000;2000;;1;3;1;;;;2;
2021;XII;2980;3;art. 298 p. 3;;5;1;;;;;;;;;;;;;;;;;;1;3;1;;;;2;
2021;XII;2980;4;art. 298 p. 4;;5;2;;;;;;;;;;;;;;;;;;1;3;1;;;;2;
2021;XII;2980;5;art. 298 p. 5;;8;3;;;;;;;;;;;;;;;;;;1;3;1;;;;3;
2021;XII;2981;1;art. 298-1 p. 1;;;;;;;;6;1;;;;;;;;;100;50;;;;;;;;1;
2021;XII;2981;2;art. 298-1 p. 2;;3;1;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XII;2981;3;art. 298-1 p. 3;;5;3;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XII;2990;1;art. 299 p. 1;;3;2;;;3;1;;;;;;;;;;;3000;1000;;;;;;;;2;
2021;XII;2990;2;art. 299 p. 2;;5;3;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XII;2990;3;art. 299 p. 3;;8;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XII;2990;4;art. 299 p.4;;8;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XII;3000;1;art. 300 p. 1;;;;;;3;1;6;1;;;;;;;;;4000;1000;;;;;;;;2;
2021;XII;3000;2;art. 300 p. 2;;5;1;;;5;1;;;;;;;;;;;5000;2000;;;;;;;;2;
2021;XII;3000;3;art. 300 p. 3;;7;3;;;;;;;;;;;;;;;;;;2;3;1;;;;3;
2021;XII;3010;1;art. 301 p. 1;;;;;;3;1;6;3;;;;;;;;;4000;1000;;;;;;;;2;
2021;XII;3010;2;art. 301 p. 2;;5;1;;;5;1;;;;;;;;;;;5000;2000;;;;;;;;2;
2021;XII;3010;3;art. 301 p. 3;;7;3;;;;;;;;;;;;;;;;;;2;3;1;;;;3;
2021;XII;3011;1;art. 301-1 p.1;;6;2;;;5;1;6;3;;;;;;;;;;;;2;3;1;;;;3;
2021;XII;3011;2;art. 301-1 p.2;;10;7;;;;;;;;;;;;;;;;;;2;3;1;;;;3;
2021;XII;3011;3;art. 301-1 p.3;;12;8;;;;;;;;;;;;;;;;;;2;3;1;;;;4;
2021;XII;3011;4;art. 301-1 p.4;;15;9;;;;;;;;;;;;;;;;;;2;3;1;;;;4;
2021;XII;3012;1;art. 301-2 p.1;;7;5;;;;;;;;;;;;;;;;;;2;3;1;;;;3;
2021;XII;3012;2;art. 301-2 p.2;;6;3;;;;;;;;;;;;;;;;;;2;3;1;;;;3;
2021;XII;3012;3;art. 301-2 p.3;;10;7;;;;;;;;;;;;;;;;;;2;3;1;;;;3;
2021;XII;3012;4;art. 301-2 p.4;;15;8;;;;;;;;;;;;;;;;;;2;3;1;;;;4;
2021;XII;3020;1;art. 302 p. 1;;;;;;2;1;;;;;;;;;;;2000;1000;;;;;;;;1;
2021;XII;3020;2;art. 302 p. 2;;5;1;;;5;1;;;;;;;;;;;;;;;;;;;;2;
2021;XII;3020;3;art. 302 p. 3;;7;2;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XII;3020;4;art. 302 p. 4;;10;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XII;3030;1;art. 303 p. 1;;5;3;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XII;3030;2;art. 303 p. 2;;7;4;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XII;3030;3;art. 303 p. 3;;10;5;;;;;;;;;;;;;;;;;1;;;;;;;3;
2021;XII;3030;4;art. 303 p. 4;;15;8;;;;;;;;;;;;;;;;;1;;;;;;;4;
2021;XII;3040;1;art. 304 p. 1;;7;3;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XII;3040;2;art. 304 p. 2;;10;4;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIII;3050;1;art. 305 p. 1;;8;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIII;3050;2;art. 305 p. 2;;10;8;;;;;;;;;;;;;;;;;2;;;;;;;3;
2021;XIII;3050;3;art. 305 p. 3;;12;10;;;;;;;;;;;;;;;;;2;;;;;;;4;
2021;XIII;3060;1;art. 306 p. 1;;12;7;;;;;;;;;;;;;;;;;2;2;3;1;;;;4;
2021;XIII;3060;2;art. 306 p. 2;;15;8;;;;;;;;;;;;;;;;;2;2;3;1;;;;4;
2021;XIII;3070;1;art. 307 p. 1;;8;4;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIII;3070;2;art. 307 p. 2;;10;6;;;;;;;;;;;;;;;;;2;;;;;;;3;
2021;XIII;3070;3;art. 307 p. 3;;12;9;;;;;;;;;;;;;;;;;2;;;;;;;4;
2021;XIII;3080;1;art. 308 p. 1;;6;3;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIII;3080;2;art. 308 p. 2;;10;5;;;;;;;;;;;;;;;;;2;2;3;1;;;;3;
2021;XIII;3080;3;art. 308 p. 3;;12;7;;;;;;;;;;;;;;;;;2;;;;;;;4;
2021;XIII;3090;1;art. 309 p. 1;;;;;;5;1;6;1;;;2;0,5;;;;;3000;1000;;;;;;;;1;
2021;XIII;3090;2;art. 309 p. 2;;3;1;;;;;;;;;;;;;;;5000;2000;;;;;;;;2;
2021;XIII;3090;3;art. 309 p. 3;;8;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIII;3100;1;art. 310 p. 1;;;;;;3;1;6;1;;;;;;;;;500;100;;;;;;;;1;
2021;XIII;3100;2;art. 310 p. 2;;7;3;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIII;3110;1;art. 311 p. 1;;;;;;3;1;;;;;;;;;;;50;30;;;;;;;;1;
2021;XIII;3110;2;art. 311 p. 2;;5;2;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XIII;3110;3;art. 311 p. 3;;8;5;;;;;;;;;;;;;;;;;2;;;;;;;3;
2021;XIII;3120;1;art. 312 p. 1;;3;1;;;3;1;6;1;;;;;;;;;70;30;;;;;;;;2;
2021;XIII;3120;2;art. 312 p. 2;;7;3;;;;;;;;;;;;;;;;;;2;3;1;;;;3;
2021;XIII;3120;3;art. 312 p. 3;;12;5;;;;;;;;;;;;;;;;;2;2;3;1;;;;4;
2021;XIII;3130;1;art. 313 p. 1;;;;;;3;1;6;3;;;;;;;;;4000;1000;;;;;;;;2;
2021;XIII;3130;2;art. 313 p. 2;;6;2;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIII;3130;3;art. 313 p. 3;;12;5;;;;;;;;;;;;;;;;;2;;;;;;;4;
2021;XIII;3140;1;art. 314 p. 1;;5;2;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XIII;3140;2;art. 314 p. 2;;10;3;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIII;3140;3;art. 314 p. 3;;12;5;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XIII;3150;1;art. 315 p. 1;;5;2;;;5;1;;;;;;;;;;;;;;;;;;;;2;
2021;XIII;3150;2;art. 315 p. 2;;12;5;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XIII;3160;1;art. 316 p. 1;;3;1;;;4;1;;;;;;;;;;;;;;;;;;;;2;
2021;XIII;3160;2;art. 316 p. 2;;5;3;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XIII;3170;1;art. 317 p. 1;;5;3;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XIII;3170;2;art. 317 p. 2;;8;4;;;;;;;;;;;;;;;;;2;;;;;;;3;
2021;XIII;3180;1;art. 318 p. 1;;;;;;3;1;;;;;;;;;;;4000;1000;;;;;;;;2;
2021;XIII;3180;2;art. 318 p. 2;;5;2;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XIII;3190;1;art. 319 p. 1;;;;;;3;1;6;3;;;;;240;160;;;70;30;;2;3;1;;;;1;
2021;XIII;3190;2;art. 319 p. 2;;5;2;;;;;;;;;;;;;;;;;;2;3;1;;;;2;
2021;XIII;3200;1;art. 320 p. 1;;3;1;;;4;1;6;1;;;;;;;;;70;30;;2;3;1;;;;2;
2021;XIII;3200;2;art. 320 p. 2;;5;3;;;;;6;3;;;;;;;;;120;70;;2;3;1;;;;2;
2021;XIII;3210;1;art. 321 p. 1;;3;1;;;;;6;3;;;;;;;;;4000;1000;;;;;;;;2;
2021;XIII;3210;2;art. 321 p. 2;;3;1;;;;;6;3;;;;;;;;;4000;1000;;;;;;;;2;
2021;XIII;3210;3;art. 321 p. 3;;5;3;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XIII;3210;4;art. 321 p. 4;;10;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIII;3211;1;art. 321-1 p. 1;;8;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIII;3211;2;art. 321-1 p. 2;;10;8;;;;;;;;;;;;;;;;;2;2;3;1;;;;3;
2021;XIII;3211;3;art. 321-1 p. 3;1;15;10;;;;;;;;;;;;;;;;;2;;;;;;;4;
2021;XIII;3212;1;art. 321-2 p. 1;;5;3;;;;;;;;;;;;;;;;;;2;3;1;;;;2;
2021;XIII;3212;2;art. 321-2 p. 2;;8;5;;;;;;;;;;;;;;;;;;2;3;2;;;;3;
2021;XIII;3212;3;art. 321-2 p. 3;;10;8;;;;;;;;;;;;;;;;;;2;3;2;;;;3;
2021;XIII;3220;1;art. 322 p. 1;;3;1;;;3;1;;;;;;;;;;;120;70;;;;;;;;2;
2021;XIII;3230;1;art. 323 p. 1;;;;;;;;;;;;;;;;3;1;50;30;;;;;;;;1;
2021;XIII;3230;2;art. 323 p. 2;;2;1;;;2;1;;;;;;;;;;;;;;;;;;;;2;
2021;XIII;3230;3;art. 323 p. 3;;3;1;;;3;1;;;;;;;;;;;;;;;;;;;;2;
2021;XIII;3230;4;art. 323 p. 4;;8;3;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIII;3240;1;art. 324 p. 1;;3;1;;;3;1;;;;;;;;;;;;;;;;;;;;2;
2021;XIII;3250;1;art. 325 p. 1;;3;1;;;3;1;6;1;;;;;;;;;3000;1000;;;;;;;;2;
2021;XIII;3250;2;art. 325 p. 2;;8;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIII;3260;1;art. 326 p. 1;;;;;;3;1;;;;;2;0,5;;;;;5000;2000;;2;3;1;;;;2;
2021;XIII;3260;2;art. 326 p. 2;;5;1;;;5;1;;;;;;;;;;;;;;2;3;1;;;;2;
2021;XIII;3270;1;art. 327 p. 1;;;;;;3;1;6;1;;;;;;;;;5000;2000;;;;;;;;2;
2021;XIII;3270;2;art. 327 p. 2;;5;2;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XIV;3280;1;art. 328 p. 1;;5;2;;;;;;;;;;;;;;;;;;1;3;1;;;;2;
2021;XIV;3280;2;art. 328 p. 2;;8;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIV;3290;1;art. 329 p. 1;;3;1;;;;;;;;;;;;;;;;;;1;3;1;;;;2;
2021;XIV;3290;2;art. 329 p. 2;;5;2;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XIV;3300;1;art. 330 p. 1;;5;2;;;3;1;;;;;;;;;;;;;;1;3;1;;;;2;
2021;XIV;3300;2;art. 330 p. 2;;8;4;;;;;;;;;;;;;;;;;;2;3;1;;;;3;
2021;XIV;3320;1;art. 332 p. 1;;5;3;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XIV;3320;2;art. 332 p. 2;;7;5;;;;;;;;;;;;;;;;;;2;3;1;;;;3;
2021;XIV;3320;3;art. 332 p. 3;;9;7;;;;;;;;;;;;;;;;;2;2;3;1;;;;3;
2021;XIV;3321;1;art. 332-1 p. 1;;3;1;;;3;1;;;;;;;;;;;;;;;;;;;;2;
2021;XIV;3321;2;art. 332-1 p. 2;;5;3;;;;;;;;;;;;;;;;;;2;3;1;;;;2;
2021;XIV;3321;3;art. 332-1 p. 3;;8;5;;;;;;;;;;;;;;;;;;2;3;1;;;;3;
2021;XIV;3322;1;art. 332-2 p. 1;;3;1;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XIV;3322;2;art. 332-2 p. 2;;5;3;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XIV;3322;3;art. 332-2 p. 3;;8;5;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XIV;3330;1;art. 333 p. 1;;3;1;;;3;1;;;;;;;;;;;5000;2000;;1;3;1;;;;2;
2021;XIV;3330;2;art. 333 p. 2;;5;1;;;5;1;;;;;;;;;;;;;;2;3;1;;;;2;
2021;XIV;3340;1;art. 334 p. 1;;5;1;;;5;1;;;;;;;;;;;1000;200;;;;;;;;2;
2021;XIV;3350;1;art. 335 p. 1;;;;;;3;1;;;;;;;;;;;;;;;;;;;;1;
2021;XIV;3360;1;art. 336 p. 1;;5;3;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XIV;3361;1;art. 336-1 p. 1;;5;2;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XIV;3370;1;art. 337 p. 1;;;;;;;;;;;;1;0,5;;;;;500;300;;;;;;;;1;
2021;XIV;3370;2;art. 337 p. 2;;;;;;;;;;;;2;0,5;;;;;700;500;;;;;;;;1;
2021;XV;3380;1;art. 338 p. 1;;3;1;;;;;6;1;;;;;;;;;4000;1000;;;;;;;;2;
2021;XV;3380;2;art. 338 p. 2;;2;1;;;;;6;1;;;;;;;;;4000;1000;;;;;;;;2;
2021;XV;3390;1;art. 339 p. 1;;;;;;;;6;1;;;;;;;;;50;30;;;;;;;;1;
2021;XV;3400;1;art. 340 p. 1;;5;1;;;5;1;6;1;;;2;0,5;;;;;;;;;;;;;;2;
2021;XV;3410;1;art. 341 p. 1;;5;1;;;5;1;;;;;;;;;;;;;;;;;;;;2;
2021;XV;3420;1;art. 342 p. 1;;;;;;3;1;6;1;;;2;0,5;;;;;2000;1000;;;;;;;;1;
2021;XV;3420;2;art. 342 p. 2;;2;1;;;4;1;6;3;;;;;;;;;4000;1000;;;;;;;;2;
2021;XV;3420;3;art. 342 p. 3;;5;2;;;5;1;;;;;;;;;;;;;;;;;;;;2;
2021;XV;3430;1;art. 343 p. 1;;;;;;;;3;1;;;1;0,5;;;;;100;30;;;;;;;;1;
2021;XV;3430;2;art. 343 p. 2;;;;;;4;1;6;1;;;;;;;5;2;;;;;;;;;;1;
2021;XV;3440;1;art. 344 p. 1;;2;1;;;2;1;6;3;;;;;;;;;300;200;;;;;;;;2;
2021;XV;3440;2;art. 344 p. 2;;3;1;;;3;1;;;;;;;;;;;500;300;;1;3;1;;;;2;
2021;XV;3450;1;art. 345 p. 1;;3;1;;;3;1;6;1;;;2;0,5;;;;;;;;;;;;;;2;
2021;XV;3450;2;art. 345 p. 2;;5;1;;;5;1;;;;;;;;;;;;;;;;;;;;2;
2021;XV;3450;3;art. 345 p. 3;;12;5;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XV;3450;4;art. 345 p. 4;;14;7;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XV;3451;1;art. 345-1 p. 1;;3;1;;;3;1;6;1;;;2;0,5;;;;;;;;;;;;;;2;
2021;XV;3451;2;art. 345-1 p. 2;;5;1;;;5;1;;;;;;;;;;;;;;;;;;;;2;
2021;XV;3451;3;art. 345-1 p. 3;;12;5;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XV;3451;4;art. 345-1 p. 4;;14;7;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XV;3460;1;art. 346 p. 1;;5;1;;;5;1;;;;;;;;;;;;;;;;;;;;2;
2021;XV;3460;2;art. 346 p. 2;;7;4;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XV;3460;3;art. 346 p. 3;;12;7;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XV;3470;1;art. 347 p. 1;;;;;;5;1;6;1;;;;;;;;;4000;1000;;;;;;;;2;
2021;XV;3470;2;art. 347 p. 2;;15;6;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XV;3471;1;art. 347-1 p. 1;;;;;;5;1;6;1;;;;;;;;;4000;1000;;;;;;;;2;
2021;XV;3471;2;art. 347-1 p. 2;;15;6;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XV;3480;1;art. 348 p. 1;1;15;9;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XV;3481;1;art. 348-1 p. 1;1;15;9;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XV;3490;1;art. 349 p. 1;;15;8;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XV;3491;1;art. 349-1 p. 1;;15;8;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XV;3500;1;art. 350 p. 1;;;;;;3;1;6;1;;;;;;;;;;;;;;;;;;1;
2021;XV;3500;2;art. 350 p. 2;;5;3;;;5;3;;;;;;;;;;;;;;;;;;;;2;
2021;XV;3500;3;art. 350 p. 3;;12;5;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XV;3510;1;art. 351 p. 1;;;;;;3;1;6;1;;;;;;;;;2000;1000;;;;;;;;1;
2021;XV;3510;2;art. 351 p. 2;;;;;;5;1;;;;;;;;;3;1;3000;2000;;;;;;;;1;
2021;XV;3511;1;art. 351-1 p. 1;;;;;;3;1;6;1;;;;;;;;;1000;100;;;;;;;;1;
2021;XV;3512;1;art. 351-2 p. 1;;;;;;3;1;6;1;;;;;;;;;1000;100;;;;;;;;1;
2021;XV;3520;1;art. 352 p. 1;;4;1;;;;;6;1;;;;;;;;;200;50;;;;;;;;2;
2021;XV;3520;2;art. 352 p. 2;;12;5;;;;;;;;;;;;;;;;;;;;;;;;4;
2021;XV;3530;1;art. 353 p. 1;;;;;;3;1;6;1;;;;;;;;;100;30;;;;;;;;1;
2021;XV;3530;2;art. 353 p. 2;;3;1;;;4;1;;;;;;;;;;;;;;;;;;;;2;
2021;XV;3540;1;art. 354 p. 1;;2;1;;;2;1;;;;;1;0,5;100;60;;;250;100;;;;;;;;2;
2021;XV;3540;2;art. 354 p. 2;;3;1;;;3;1;;;;;2;0,5;200;100;;;500;250;;;;;;;;2;
2021;XV;3540;3;art. 354 p. 3;;2;1;;;2;1;;;;;;;200;100;;;500;250;;;;;;;;2;
2021;XV;3540;4;art. 354 p. 4;;3;1;;;3;1;;;;;;;240;160;;;750;500;;;;;;;;2;
2021;XV;3550;1;art. 355 p. 1;;;;;;2;1;6;1;;;2;0,5;;;;;;;;;;;;;;1;
2021;XV;3550;2;art. 355 p. 2;;5;3;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XV;3550;3;art. 355 p. 3;;8;4;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XV;3560;1;art. 356 p. 1;;;;;;;;3;1;;;2;0,5;;;;;50;30;;;;;;;;1;
2021;XV;3570;1;art. 357 p. 1;;;;;;3;1;;;;;;;;;;;50;30;;;;;;;;1;
2021;XV;3570;2;art. 357 p. 2;;3;1;;;3;1;;;;;;;;;;;70;30;;;;;;;;2;
2021;XV;3570;3;art. 357 p. 3;;;;;;3;1;3;1;;;;;;;;;50;30;;;;;;;;1;
2021;XV;3580;1;art. 358 p. 1;;2;1;;;;;6;1;;;;;;;;;1000;30;;;;;;;;2;
2021;XV;3580;2;art. 358 p. 2;;;;;;3;1;6;3;;;;;;;;;200;30;;;;;;;;1;
2021;XV;3580;3;art. 358 p. 3;;5;1;;;5;1;;;;;;;;;;;;;;;;;;;;2;
2021;XV;3580;4;art. 358 p. 4;;;;;;2;1;6;1;;;;;;;;;50;30;;;;;;;;1;
2021;XV;3590;1;art. 359 p. 1;;4;1;;;4;1;;;;;;;;;;;1000;200;;;;;;;;2;
2021;XV;3590;2;art. 359 p. 2;;7;4;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XV;3590;3;art. 359 p. 3;;10;7;;;;;;;;;;;;;;;;;;;;;;;;3;
2021;XV;3600;1;art. 360 p. 1;;;;;;3;1;;;;;1;0,5;120;60;;;3000;1000;;;;;;;;1;
2021;XV;3600;2;art. 360 p. 2;;5;3;;;;;;;;;;;;;;;10000;3000;;;;;;;;2;
2021;XV;3600;3;art. 360 p. 3;;8;6;;;;;;;;;;;;;;;25000;15000;;;;;;;;3;
2021;XVI;3610;1;art. 361 p. 1;;3;1;;;5;2;;;;;;;;;;;1000;600;;1;2;1;;;;2;
2021;XVI;3610;2;art. 361 p. 2;;6;3;;;;;;;;;;;;;;;;;;2;3;1;;;;3;
2021;XVI;3611;1;art. 361-1 p. 1;;2;1;;;;;;;;;2;0,5;;;;;4000;2000;;;;;;;;2;
2021;XVI;3611;2;art. 361-1 p. 2;;5;1;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XVI;3612;1;art. 361-2 p. 1;;2;1;;;;;;;;;;;;;;;4000;2000;;;;;;;;2;
2021;XVI;3612;2;art. 361-2 p. 2;;5;2;;;;;;;;;;;;;;;;;;;;;;;;2;
2021;XVI;3620;1;art. 362 p. 1;;;;;;;;;;;;2;0,5;;;;;4000;2000;;;;;;;;2;
2021;XVI;3620;2;art. 362 p. 2;;3;1;;;;;;;;;;;;;;;;;;2;3;1;;;;2;
2021;XVI;3620;3;art. 362 p. 3;;6;3;;;;;;;;;;;;;;;;;;2;3;1;;;;3;
2021;XVI;3630;1;art. 363 p. 1;;;;;;3;1;;;;;;;;;;;4000;2000;;2;3;1;;;;2;
2021;XVI;3631;1;art. 363-1 p. 1;;;;;;3;1;;;;;;;;;;;4000;2000;;;;;;;;2;
2021;XVI;3631;2;art. 363-1 p. 2;;5;1;;;5;1;;;;;;;;;;;;;;2;3;1;;;;2;
2021;XVII;3640;1;art. 364 p. 1;;3;1;;;3;1;6;1;;;;;;;;;;;;2;3;1;2;750;250;2;
2021;XVII;3640;2;art. 364 p. 2;;6;3;;;;;;;;;;;;;;;;;;2;3;1;2;1000;500;3;
2021;XVII;3641;1;art. 364-1 p. 1;;;;;;2;1;3;1;;;;;;;;;4000;1000;;2;2;1;;;;2;
2021;XVII;3641;2;art. 364-1 p. 2;;6;3;;;;;6;1;;;;;;;;;6000;4000;;2;3;1;;;;3;
2021;XVII;3642;1;с. 364-2 p.1;;;;;;;;;;;;;;;;;;5000;3000;;;;;;;;2;
2021;XVII;3650;1;art. 365 p. 1;;5;2;;;5;1;;;;;;;;;;;;;;2;3;1;;;;2;
2021;XVII;3650;2;art. 365 p. 2;;8;3;;;;;;;;;;;;;;;;;;2;3;1;;;;3;
2021;XVII;3650;3;art. 365 p. 3;;10;7;;;;;;;;;;;;;;;;;;2;3;1;;;;3;
2021;XVII;3652;1;art. 365-2 p. 1;;3;1;;;3;1;;;;;;;;;;;4000;2000;;2;10;1;;;;2;
2021;XVII;3652;2;art. 365-2 p. 2;;5;3;;;5;1;;;;;;;;;;;;;;2;3;1;;;;2;
2021;XVII;3652;3;art. 365-2 p. 3;;8;5;;;;;;;;;;;;;;;;;1;2;3;1;;;;3;
2021;XVII;3653;1;art 365-3 p. 1;;8;6;;;;;;;;;;;;;;;;;;2;3;1;;;;3;
2021;XVII;3660;1;art. 366 p. 1;;;;;;3;1;;;;;;;;;;;4000;2000;;2;3;1;;;;2;
2021;XVII;3660;2;art. 366 p. 2;;5;2;;;;;;;;;;;;;;;;;;2;3;1;2;750;250;2;
2021;XVII;3662;1;art. 366-2 p. 1;;;;;;2;1;;;;;;;240;150;;;4000;3000;;2;3;1;;;;2;
2021;XVII;3662;2;art. 366-2 p. 2;;2;1;;;2;1;;;;;;;240;150;;;5000;4000;;2;3;1;;;;2;
2021;XVII;3663;1;art. 366-3 p. 1;;1;1;;;2;1;;;;;;;240;150;;;3000;2500;;2;3;1;;;;2;
2021;XVII;3670;1;art. 367 p. 1;;;;;;3;1;;;;;2;1;;;;;4000;2000;;2;3;1;;;;2;
2021;XVII;3670;2;art. 367 p. 2;;5;2;;;;;;;;;;;;;;;;;;2;3;1;1;750;250;2;
2021;XVII;3680;1;art. 368 p. 1;;4;2;;;;;6;3;;;;;;;;;4000;1000;;2;3;1;;;;2;
2021;XVII;3680;2;art. 368 p. 2;;6;3;;;;;;;;;;;;;;;;;;2;3;1;;;;3;
2021;XVII;3680;3;art. 368 p. 3;;10;5;;;;;;;;;;;;;;;;;2;2;3;1;;;;3;
2021;XVII;3680;4;art. 368 p. 4;;12;8;;;;;;;;;;;;;;;;;2;2;3;1;;;;4;
2021;XVII;3682;1;art. 368-2 p. 1;;2;1;;;;;;;;;;;;;;;;;2;2;3;1;;;;2;
2021;XVII;3682;2;art. 368-2 p. 2;;5;2;;;;;;;;;;;;;;;;;2;2;3;1;;;;2;
