Year;Article;Part;Chapter;CRTOT;CONVIC;ACQUIT;CMED;CCLOSE;CONFES;RECONC;CIRCUMS;SPONS;AMNESTY;DEATH;COTHER;PROB;RELAMN;RELOTHR;SAMEVERD;CNOTCR;DENOPR;CEDU;LIFEIMP;IMP;IMP1;IMP12;IMP23;IMP35;IMP510;IMP1015;IMP1525;RESTOL;DISBAT;ARREST;CORRW;SRVRSTR;PUBLW;FINE;DEPR
2017;Article  358;3;XV;172;131;1;0;40;0;0;1;2;0;2;35;67;30;3;NA;0;NA;0;0;4;0;2;0;2;0;0;0;4;0;0;0;0;0;22;0
2017;Article  358;4;XV;433;334;4;0;95;43;1;3;3;0;2;43;19;16;3;NA;0;NA;0;0;3;0;1;0;2;0;0;0;5;0;5;0;0;0;281;0
2017;Article  359;1;XV;22;20;0;0;2;0;0;0;0;1;0;1;1;1;0;NA;0;NA;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;17;0
2017;Article  359;2;XV;7;7;0;0;0;0;0;0;0;0;0;0;3;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
2017;Article  359;3;XV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  360;0;XV;3;3;0;0;0;0;0;0;0;0;0;0;1;1;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2017;Article  361;1;XVI;23;12;0;0;11;0;0;2;1;0;0;8;0;3;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0
2017;Article  361;2;XVI;17;17;0;0;0;0;0;0;0;0;0;0;6;0;0;NA;0;NA;0;0;7;0;0;5;2;0;0;0;0;0;0;0;0;0;4;0
2017;Article  361-1;1;XVI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  361-1;2;XVI;2;2;0;0;0;0;0;0;0;0;0;0;2;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  361-2;1;XVI;2;1;0;0;1;0;0;1;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2017;Article  361-2;2;XVI;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  362;1;XVI;3;1;0;0;2;0;0;1;0;0;0;1;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2017;Article  362;2;XVI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  362;3;XVI;8;8;0;0;0;0;0;0;0;0;0;0;8;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  363;0;XVI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  363-1;1;XVI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  363-1;2;XVI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  364;1;XVII;27;8;2;0;17;0;0;1;0;0;0;16;3;0;3;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2017;Article  364;2;XVII;21;8;6;0;7;0;0;0;0;0;1;6;4;0;1;NA;0;NA;0;0;2;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0
2017;Article  364;3;XVII;2;0;0;0;2;0;0;0;0;0;0;2;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  364-1;1;XVII;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2017;Article  364-1;2;XVII;15;8;0;0;7;0;0;0;0;0;0;7;0;0;0;NA;0;NA;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;7;0
2017;Article  365;1;XVII;3;1;0;0;2;0;0;0;0;0;0;2;0;1;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  365;2;XVII;20;9;2;0;9;0;0;0;0;0;0;5;8;0;0;NA;4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2017;Article  365;3;XVII;3;2;0;0;1;0;0;0;0;0;0;1;2;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  365-1;1;XVII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  365-1;2;XVII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  365-2;1;XVII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  365-2;2;XVII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  365-2;3;XVII;3;1;0;0;2;0;0;0;0;0;0;2;1;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  366;1;XVII;376;126;8;0;242;90;0;26;31;0;0;95;5;16;9;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;95;0
2017;Article  366;2;XVII;23;4;6;0;13;0;0;5;3;0;0;5;1;1;1;NA;0;NA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2017;Article  366-1;0;XVII;78;7;0;0;71;67;0;2;0;0;0;2;0;2;0;NA;0;NA;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;3;1;0
2017;Article  367;1;XVII;69;23;5;0;41;9;1;6;4;0;0;21;2;2;1;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0
2017;Article  367;2;XVII;141;43;14;0;84;3;1;20;5;0;1;54;17;12;6;NA;0;NA;0;0;3;0;2;0;1;0;0;0;0;0;0;0;0;0;5;0
2017;Article  368;1;XVII;188;179;5;0;4;0;0;1;0;0;1;2;1;0;0;NA;0;NA;0;0;4;0;3;0;1;0;0;0;0;0;15;0;0;0;159;0
2017;Article  368;2;XVII;13;12;0;0;1;0;0;0;0;0;0;1;4;0;0;NA;0;NA;0;0;6;0;0;1;2;3;0;0;0;0;0;0;0;0;2;0
2017;Article  368;3;XVII;36;22;9;0;5;0;0;0;0;0;3;2;6;0;1;NA;0;NA;0;0;14;0;0;0;9;5;0;0;0;0;0;0;0;0;1;0
2017;Article  368;4;XVII;11;5;4;0;2;0;0;0;0;0;1;1;4;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2017;Article  368;5;XVII;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  368-1;1;XVII;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
2017;Article  368-1;2;XVII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  368-1;3;XVII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  368-1;4;XVII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  368-2;1;XVII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  368-2;2;XVII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  368-2;3;XVII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  368-3;1;XVII;8;7;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0
2017;Article  368-3;2;XVII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  368-3;3;XVII;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0
2017;Article  368-3;4;XVII;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  368-4;1;XVII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  368-4;2;XVII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  368-4;3;XVII;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2017;Article  368-4;4;XVII;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  369;1;XVII;118;108;2;0;8;0;0;0;0;0;0;8;1;0;1;NA;0;NA;0;0;1;0;1;0;0;0;0;0;2;0;1;0;0;0;102;0
2017;Article  369;2;XVII;8;7;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0
2017;Article  369;3;XVII;15;7;1;0;7;0;0;0;0;0;0;7;3;0;0;NA;0;NA;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0
2017;Article  369;4;XVII;6;1;1;0;4;3;0;0;0;0;1;0;1;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  369;5;XVII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  369-1;1;XVII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  369-1;2;XVII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  369-1;3;XVII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  369-2;1;XVII;15;11;0;0;4;1;0;0;0;0;0;3;0;0;0;NA;0;NA;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;10;0
2017;Article  369-2;2;XVII;140;137;2;0;1;0;0;0;0;0;0;1;0;0;2;NA;0;NA;0;0;2;0;1;1;0;0;0;0;0;0;0;0;1;0;132;0
2017;Article  369-2;3;XVII;2;1;1;0;0;0;0;0;0;0;0;0;1;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  369-3;1;XVII;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2017;Article  369-3;2;XVII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  369-3;3;XVII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  370;1;XVII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  370;2;XVII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  371;1;XVIII;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  371;2;XVIII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  371;3;XVIII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  372;1;XVIII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  372;2;XVIII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  373;1;XVIII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  373;2;XVIII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  374;1;XVIII;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  374;2;XVIII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  375;1;XVIII;2;1;0;0;1;0;0;0;0;0;0;1;0;1;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  375;2;XVIII;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  376;1;XVIII;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  376;2;XVIII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  376-1;1;XVIII;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2017;Article  376-1;2;XVIII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  377;1;XVIII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  377;2;XVIII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  377;3;XVIII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  378;1;XVIII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  378;2;XVIII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  379;0;XVIII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  380;0;XVIII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  381;1;XVIII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  381;2;XVIII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  381-1;0;XVIII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  382;1;XVIII;58;38;4;0;16;0;0;12;1;1;1;1;18;2;1;NA;0;NA;0;0;3;1;1;1;0;0;0;0;0;0;0;0;0;0;14;0
2017;Article  382;2;XVIII;10;4;1;0;5;0;0;4;0;0;1;0;0;1;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
2017;Article  382;3;XVIII;2;2;0;0;0;0;0;0;0;0;0;0;1;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2017;Article  382;4;XVIII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  383;1;XVIII;68;56;0;1;11;9;0;0;1;0;0;1;39;5;1;NA;0;NA;0;0;0;0;0;0;0;0;0;0;3;0;0;4;0;1;3;0
2017;Article  383;2;XVIII;18;18;0;0;0;0;0;0;0;0;0;0;12;2;0;NA;0;NA;0;0;2;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0
2017;Article  384;1;XVIII;36;15;0;0;21;15;0;1;1;0;1;3;13;1;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2017;Article  384;2;XVIII;25;24;0;0;1;0;0;0;1;0;0;0;15;2;0;NA;0;NA;0;0;4;0;0;2;2;0;0;0;0;0;1;0;0;0;2;0
2017;Article  385;1;XVIII;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2017;Article  386;0;XVIII;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2017;Article  387;1;XVIII;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
2017;Article  387;2;XVIII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  388;1;XVIII;28;17;1;0;10;1;0;1;1;0;1;6;0;3;2;NA;0;NA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;11;0
2017;Article  388;2;XVIII;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2017;Article  389;1;XVIII;43;33;1;0;9;0;0;0;0;0;1;8;13;0;2;NA;0;NA;0;0;1;0;0;0;1;0;0;0;5;0;2;5;0;1;3;0
2017;Article  389;2;XVIII;601;580;1;1;19;0;0;1;0;0;7;11;73;1;12;NA;0;NA;0;0;6;2;1;2;1;0;0;0;32;0;441;0;0;4;6;0
2017;Article  389-1;0;XVIII;7;6;0;0;1;0;0;0;0;0;0;1;0;0;2;NA;0;NA;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;0
2017;Article  390;1;XVIII;46;44;2;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;43;26;16;1;0;0;0;0;0;0;0;0;0;0;1;0
2017;Article  390;2;XVIII;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;6;3;2;1;0;0;0;0;1;0;0;0;0;0;0;0
2017;Article  390;3;XVIII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  391;0;XVIII;72;72;0;0;0;0;0;0;0;0;0;0;1;0;1;NA;0;NA;0;0;68;45;17;5;0;1;0;0;0;0;0;0;0;0;2;0
2017;Article  392;0;XVIII;3;2;0;0;1;0;0;0;0;0;1;0;0;0;0;NA;0;NA;0;0;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2017;Article  393;1;XVIII;24;24;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;24;0;0;18;5;1;0;0;0;0;0;0;0;0;0;0
2017;Article  393;2;XVIII;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;5;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0
2017;Article  394;0;XVIII;7;0;0;7;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  395;0;XVIII;331;308;0;0;23;0;0;0;0;1;13;9;1;3;0;NA;0;NA;0;0;13;3;4;2;4;0;0;0;0;0;282;0;0;1;8;0
2017;Article  396;1;XVIII;50;43;0;0;7;0;0;1;1;0;2;3;26;6;0;NA;0;NA;0;0;7;3;3;0;1;0;0;0;1;0;2;0;0;1;0;0
2017;Article  397;1;XVIII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  397;2;XVIII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  398;1;XVIII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  398;2;XVIII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  398;3;XVIII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  399;1;XVIII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  399;2;XVIII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  399;3;XVIII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  400;0;XVIII;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  402;1;XIX;10;10;0;0;0;0;0;0;0;0;0;0;6;0;0;NA;0;NA;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0
2017;Article  402;2;XIX;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2017;Article  402;3;XIX;29;29;0;0;0;0;0;0;0;0;0;0;8;2;0;NA;0;NA;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;17;0
2017;Article  402;4;XIX;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  403;1;XIX;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  403;2;XIX;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  403;3;XIX;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  404;1;XIX;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  404;2;XIX;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  404;3;XIX;4;3;0;0;1;0;0;0;0;0;1;0;1;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
2017;Article  404;4;XIX;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  404;5;XIX;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  405;1;XIX;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  405;2;XIX;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  405;3;XIX;11;11;0;0;0;0;0;0;0;0;0;0;11;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  405;4;XIX;5;5;0;0;0;0;0;0;0;0;0;0;3;0;0;NA;0;NA;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2017;Article  406;1;XIX;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Article  406;2;XIX;23;21;0;0;2;0;0;1;0;0;1;0;8;2;0;NA;0;NA;0;0;1;0;0;1;0;0;0;0;0;1;6;0;1;0;2;0
2017;Article  406;3;XIX;5;5;0;0;0;0;0;0;0;0;0;0;3;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
2017;Article  407;1;XIX;12;11;0;0;1;0;0;1;0;0;0;0;3;3;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;0
2017;Article  407;2;XIX;38;37;0;0;1;0;0;0;1;0;0;0;5;5;0;NA;0;NA;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;25;0
2017;Article  407;3;XIX;511;469;0;0;42;0;0;32;0;5;0;5;279;39;0;NA;0;NA;0;0;46;0;32;11;2;1;0;0;0;2;13;0;4;0;86;0
